fit_index,object_id,COSMOS_ID0,ID_COSMOS,redshift,chimera_QSO_weight,resample_weight,log_stellar_mass_truth,logLbol_QSO,logLbol_chimera,luminosity_bin,dr7q_name,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_spectrum_id,dr7q_redshift,u_sdss,u_sdss_err,r_sdss,r_sdss_err,i_sdss,i_sdss_err,z_sdss,z_sdss_err,J_2mass,J_2mass_err,H_2mass,H_2mass_err,Ks_2mass,Ks_2mass_err,spitzer.irac.I1,spitzer.irac.I1_err,spitzer.irac.I2,spitzer.irac.I2_err
3260,150348.33+193941.3_267923_0.003,267923,267923,0.3449999988079071,0.003,102.0,9.45941,45.119998931884766,42.59712018660443,42 < L < 43,150348.33+193941.3,2792,54556,463,2792-54556-463,0.33740000000000003,0.0002867199364118278,2.398878859821707e-05,0.0020103969145566225,5.39922111784108e-05,0.003027907805517316,6.007225965731777e-05,0.005300464108586311,8.765830716583878e-05,0.007689408492296934,0.00021324559929780662,0.010170151479542255,0.000790668127592653,nan,nan,0.007965844124555588,0.00012582005001604557,0.008389019407331944,0.00011700808681780472
3261,150348.33+193941.3_284565_0.001,284565,284565,0.3357999920845032,0.001,887.0,8.99482,45.119998931884766,42.119998931884766,42 < L < 43,150348.33+193941.3,2792,54556,463,2792-54556-463,0.33740000000000003,0.000956231146119535,4.275401806808077e-05,0.0034112073481082916,6.950999522814527e-05,0.004153064917773008,6.966342334635556e-05,0.005868250969797373,6.998747267061844e-05,0.006872862111777067,0.00017247891810256988,0.008110460825264454,0.0007199785322882235,nan,nan,0.007072953041642904,0.0001240986748598516,0.005798650439828634,0.0001992316683754325
3262,150348.33+193941.3_697180_0.003,697180,697180,0.3407999873161316,0.003,7.0,8.2106,45.119998931884766,42.59712018660443,42 < L < 43,150348.33+193941.3,2792,54556,463,2792-54556-463,0.33740000000000003,0.0002682572230696678,2.5503108190605417e-05,0.0008171383524313569,3.746251968550496e-05,0.0008663993794471025,4.0252671169582754e-05,0.0013031917624175549,7.381848990917206e-05,0.0020010406151413918,0.00020037501235492527,0.0024837008677423,0.0006962793413549662,nan,nan,0.002090709749609232,5.9071935538668185e-05,0.0024418646935373545,7.792834367137402e-05
3263,150348.89+072253.8_562239_0.0003,562239,562239,1.0210000276565552,0.0003,384.0,10.2032,46.32600021362305,42.80312146834271,42 < L < 43,150348.89+072253.8,1816,53919,265,1816-53919-265,1.0274,4.155695205554366e-05,2.787951052596327e-05,0.00042104985914193094,3.386014577699825e-05,0.0009882420999929309,4.09974018111825e-05,0.0024714702740311623,7.15899295755662e-05,0.0046681007370352745,0.00011168844503117725,nan,nan,0.009384522214531898,0.000716704991646111,0.011539125815033913,7.579346856800839e-05,0.00864096637815237,0.00010723401646828279
3264,150348.89+072253.8_592463_0.0001,592463,592463,1.0199999809265137,0.0001,37.0,10.3092,46.32600021362305,42.32600021362305,42 < L < 43,150348.89+072253.8,1816,53919,265,1816-53919-265,1.0274,1.2044045433867723e-05,3.125986040686257e-05,0.0001681685243966058,2.7023281290894374e-05,0.0002623551117721945,2.918912832683418e-05,0.00038008176488801837,6.076208228478208e-05,0.0004021471831947565,0.0001660606067162007,nan,nan,0.001442145905457437,0.0007927963160909712,0.0018709007417783141,0.00021131051471456885,0.00213788915425539,0.00020321107876952738
3265,150359.80+180621.6_671669_0.0001,671669,671669,2.1600000858306885,0.0001,101.0,10.5898,46.61399841308594,42.61399841308594,42 < L < 43,150359.80+180621.6,2792,54556,241,2792-54556-241,2.1619,0.0002780777576845139,1.8463539163349196e-05,0.001088232034817338,4.518795685726218e-05,0.0013045822270214558,4.599411113304086e-05,0.0019352725939825177,7.478095358237624e-05,nan,nan,nan,nan,0.006921540945768356,0.0008069344912655652,0.008970174007117748,6.103717169025913e-05,0.01022773515433073,3.8486723497044295e-05
3266,150425.48+062955.2_355786_0.001,355786,355786,0.4666000008583069,0.001,2.0,7.95248,45.45000076293945,42.45000076293945,42 < L < 43,150425.48+062955.2,1831,54557,549,1831-54557-549,0.47370000000000007,0.0001745223707985133,4.1949027945520356e-05,0.0003651810984592885,4.327771966927685e-05,0.00040415869443677366,5.849240187671967e-05,0.0005114972591400146,7.612736953888088e-05,0.0008827504352666438,0.00017676892457529902,nan,nan,9.688336285762489e-05,0.0009215854806825519,0.0006140029290691018,5.5982822232181206e-05,0.0009463585447520018,5.611721280729398e-05
3267,150436.84+223630.8_580679_0.0001,580679,580679,0.972000002861023,0.0001,1.0,7.72995,46.388999938964844,42.388999938964844,42 < L < 43,150436.84+223630.8,2150,54510,588,2150-54510-588,0.9750000000000001,2.064894033537712e-05,2.4200675397878513e-05,3.496470890240744e-05,2.706391387619078e-05,0.00010907297837547958,3.064917473238893e-05,9.14998963708058e-05,7.477546023437753e-05,-1.599612005520612e-06,3.659904177766293e-05,nan,nan,-0.0005103928269818425,0.0008465352584607899,6.223490345291793e-05,1.2966772374056745e-05,0.00012738262012135237,1.6099033018690534e-05
3268,150436.84+223630.8_580679_0.0003,580679,580679,0.972000002861023,0.0003,4.0,7.72995,46.388999938964844,42.866121193684506,42 < L < 43,150436.84+223630.8,2150,54510,588,2150-54510-588,0.9750000000000001,5.88285802223254e-05,2.4228276743087918e-05,7.421391637763008e-05,2.7074929676018655e-05,0.00015372392954304814,3.0671646527480334e-05,0.0001331703388132155,7.478910265490413e-05,5.3892479627393186e-05,4.142928446526639e-05,nan,nan,-0.0004355361743364483,0.0008468725136481225,0.00016690714983269572,1.370194604533026e-05,0.0003226498083677143,1.8216373064205982e-05
3269,150448.69+325558.3_563309_0.0001,563309,563309,0.8709999918937683,0.0001,61.0,10.5017,46.000999450683594,42.000999450683594,42 < L < 43,150448.69+325558.3,1648,53171,532,1648-53171-532,0.8735,1.3753333405475132e-05,1.0200524229730945e-05,0.0006623422959819436,4.238915425958112e-05,0.0017285582143813372,4.319095751270652e-05,0.004651135299354792,8.042783883865923e-05,0.008271295577287674,0.00016004213830456138,nan,nan,nan,nan,0.021160025149583817,0.0001729693030938506,0.01513154711574316,0.00014350069977808744
3270,150448.69+325558.3_563309_0.0003,563309,563309,0.8709999918937683,0.0003,120.0,10.5017,46.000999450683594,42.478120705403256,42 < L < 43,150448.69+325558.3,1648,53171,532,1648-53171-532,0.8735,2.6642665034160018e-05,1.0212453162239399e-05,0.0006807344616390765,4.2394211050122976e-05,0.0017485397402197123,4.3193263991270214e-05,0.0046704295091331005,8.043340494623408e-05,0.008296706713736057,0.0001606933947186917,nan,nan,nan,nan,0.0212322399020195,0.00017300754552707076,0.015256121754646301,0.00014364531671162695
3271,150450.16+012215.5_367255_0.0001,367255,367255,0.9679999947547913,0.0001,14.0,7.56866,46.4739990234375,42.4739990234375,42 < L < 43,150450.16+012215.5,540,51996,313,540-51996-313,0.9671000000000001,9.136029257206246e-05,3.8064645195845515e-05,4.3902535253437236e-05,3.7798567063873634e-05,0.0001903483207570389,3.5578479582909495e-05,0.00024200804182328284,6.902170571265742e-05,0.0003850756329484284,0.00016626423166599125,7.356434070970863e-05,0.0007708697812631726,0.00035973385092802346,0.0008147683111019433,0.0001515196927357465,2.5007393560372293e-05,0.0002901062252931297,4.5154563849791884e-05
3272,150454.64+141452.6_480659_0.001,480659,480659,0.6744999885559082,0.001,2.0,7.01255,45.90999984741211,42.90999984741211,42 < L < 43,150454.64+141452.6,2751,54243,577,2751-54243-577,0.6815000000000001,0.0003132265410386026,3.172594006173313e-05,0.00037084973882883787,3.0322897146106698e-05,0.0007454138249158859,4.8532434448134154e-05,0.0004569226293824613,7.096726767485961e-05,0.0006382049759849906,0.00013024875079281628,nan,nan,0.0002321906795259565,0.0007989794830791652,0.0008701732731424272,4.892067954642698e-05,0.0013118875212967396,5.3101011872058734e-05
3273,150455.84+252251.0_444741_0.003,444741,444741,0.44200000166893005,0.003,76.0,11.1085,45.28099822998047,42.75811948470013,42 < L < 43,150455.84+252251.0,2152,53874,416,2152-53874-416,0.4383000000000001,0.0007350821397267282,2.5111537979682907e-05,0.015830229967832565,0.00014159987040329725,0.030526578426361084,0.00015500778681598604,0.05477089062333107,8.710545807844028e-05,0.09585369378328323,0.0002737670438364148,nan,nan,0.19239062070846558,0.0007918965420685709,0.1467234343290329,0.0005449744639918208,0.11824062466621399,0.0005511376075446606
3274,150457.39+044904.2_580679_0.0001,580679,580679,0.972000002861023,0.0001,1.0,7.72995,46.527000427246094,42.527000427246094,42 < L < 43,150457.39+044904.2,1832,54259,282,1832-54259-282,0.9720000000000001,2.2356034605763853e-05,2.4203323846450076e-05,4.009154508821666e-05,2.706569830479566e-05,0.00011398704373277724,3.0648705433122814e-05,9.469735960010439e-05,7.477602048311383e-05,-1.4973102224757895e-06,3.652829764178023e-05,nan,nan,-0.0005121101858094335,0.0008465458522550762,9.036241681315005e-05,1.3067928193777334e-05,0.00018307023856323212,1.6349866200471297e-05
3275,150515.98+402604.5_858015_0.001,858015,858015,0.4819999933242798,0.001,6.0,7.27391,45.46500015258789,42.46500015258789,42 < L < 43,150515.98+402604.5,1398,53146,601,1398-53146-601,0.47930000000000006,8.916956721805036e-05,3.773009666474536e-05,0.00029912908212281764,2.9939117666799575e-05,0.00037172975135035813,4.0227150748251006e-05,0.0003705728449858725,7.042042852845043e-05,0.0005245337961241603,0.0001514280156698078,nan,nan,0.00010153534822165966,0.000965570448897779,0.0009843057487159967,4.1662886360427365e-05,0.0011000405065715313,7.665051089134067e-05
3276,150527.30+005623.3_691993_0.001,691993,691993,0.6398000121116638,0.001,193.0,7.04933,45.797000885009766,42.797000885009766,42 < L < 43,150527.30+005623.3,540,51996,285,540-51996-285,0.6402000000000001,0.0004357216239441186,2.9560103939729743e-05,0.0006216601468622684,3.878546704072505e-05,0.0008662606123834848,4.545213232631795e-05,0.0007233343203552067,7.349462248384953e-05,0.0008681950275786221,0.00011187000200152397,0.0009226466645486653,0.0006723309634253383,nan,nan,0.001187495538033545,2.9294738851604052e-05,0.001582019729539752,4.407804590300657e-05
3277,150527.60+294718.3_243632_0.0001,243632,243632,0.5289999842643738,0.0001,1.0,8.33448,46.45100021362305,42.45100021362305,42 < L < 43,150527.60+294718.3,1844,54138,112,1844-54138-112,0.5261,0.0001374996645608917,3.979727262048982e-05,0.0002746364625636488,2.629222217365168e-05,0.00033954158425331116,4.082551095052622e-05,0.00044308873475529253,6.60370642435737e-05,8.662795153213665e-05,0.00025664165150374174,0.0003353263018652797,0.0007822536281310022,0.00012630959099624306,0.0007563594845123589,0.0011887073051184416,3.1034094718052074e-05,0.0013554184697568417,7.55958681111224e-05
3278,150546.81+124110.3_374264_0.0001,374264,374264,1.1990000009536743,0.0001,71.0,8.73118,46.20600128173828,42.20600128173828,42 < L < 43,150546.81+124110.3,2751,54243,46,2751-54243-46,1.203,0.00019194376363884658,2.969922024931293e-05,0.00025845502386800945,3.238482531742193e-05,0.0003673286992125213,3.8705205952282995e-05,0.0005402722163125873,6.961586041143164e-05,nan,nan,-0.000177810390596278,0.0006933689583092928,nan,nan,0.0010669700568541884,4.702741716755554e-05,0.0010918017942458391,5.7325978559674695e-05
3279,150613.23+032046.7_713882_0.0001,713882,713882,1.0089999437332153,0.0001,158.0,10.5651,46.145999908447266,42.145999908447266,42 < L < 43,150613.23+032046.7,589,52055,103,589-52055-103,1.0093,0.00011939145042560995,3.717246727319434e-05,0.0003451516677159816,3.071359606110491e-05,0.000828671851195395,3.8221671275096014e-05,0.0021135304123163223,6.50335059617646e-05,nan,nan,0.00964881107211113,0.0007142388494685292,nan,nan,0.028520358726382256,0.00019618516671471298,0.02454451099038124,0.00018598309543449432
3280,150626.44+030659.9_697156_0.003,697156,697156,0.16529999673366547,0.003,80.0,8.61709,44.970001220703125,42.44712247542279,42 < L < 43,150626.44+030659.9,589,52055,41,589-52055-41,0.17340000000000003,0.0008410678710788488,2.8958635084563866e-05,0.0032602667342871428,6.622057844651863e-05,0.0039647407829761505,6.887347262818366e-05,0.005726930685341358,8.646617061458528e-05,0.008135233074426651,0.00024080487492028624,0.00968632660806179,0.0007376876310445368,0.010879800654947758,0.0008688519010320306,0.011569000780582428,0.00017879673396237195,0.010988764464855194,0.0001796839205780998
3281,150720.93+412912.8_712542_0.0003,712542,712542,1.3899999856948853,0.0003,203.0,10.3797,46.43199920654297,42.90912046126263,42 < L < 43,150720.93+412912.8,1291,52735,152,1291-52735-152,1.3859000000000001,0.0006425105384550989,3.785217631957494e-05,0.0012068923097103834,4.8123263695742935e-05,0.0017313690623268485,5.53689242224209e-05,0.003239212092012167,6.492520333267748e-05,0.0057741804048419,9.7817879577633e-05,0.007560483179986477,0.0007250694325193763,nan,nan,0.013395411893725395,0.00014730499242432415,0.013199737295508385,0.0001670487690716982
3282,150729.59+292825.9_331827_0.001,331827,331827,0.3619000017642975,0.001,16.0,7.41983,45.402000427246094,42.402000427246094,42 < L < 43,150729.59+292825.9,1844,54138,8,1844-54138-8,0.36040000000000005,0.0002760633360594511,3.21665866067633e-05,0.0004897243343293667,3.108189412159845e-05,0.0005695349536836147,3.49908514181152e-05,0.0007903395453467965,7.192897464847192e-05,0.0008485672879032791,0.00016884968499653041,0.0005174360703676939,0.0007362560136243701,0.0005529712652787566,0.0007023974903859198,0.0012457092525437474,5.9157835494261235e-05,0.0012988311937078834,6.724332342855632e-05
3283,150729.59+292825.9_810798_0.001,810798,810798,0.3700000047683716,0.001,2.0,7.41708,45.402000427246094,42.402000427246094,42 < L < 43,150729.59+292825.9,1844,54138,8,1844-54138-8,0.36040000000000005,0.0002967290347442031,3.254046168876812e-05,0.00041804267675615847,3.112707781838253e-05,0.0005120213609188795,3.848948108498007e-05,0.000724423152860254,7.190044561866671e-05,0.0007344062905758619,0.00011777120380429551,0.001059712958522141,0.0006830304628238082,0.0009736281936056912,0.0008482155972160399,0.0008734427392482758,3.97856165363919e-05,0.001293427194468677,4.731321314466186e-05
3284,150729.77+230843.5_492600_0.0003,492600,492600,0.5295000076293945,0.0003,1443.0,10.8,45.89099884033203,42.368120095051694,42 < L < 43,150729.77+230843.5,2155,53820,298,2155-53820-298,0.5362,0.00020327915262896568,1.5408677427330986e-05,0.009280657395720482,0.00010690856288420036,0.02069667913019657,0.00012853002408519387,0.0347827784717083,7.71351988078095e-05,0.055282555520534515,0.00017876000492833555,0.07632943242788315,0.0006069826777093112,0.09654126316308975,0.0007951443549245596,0.07777295261621475,0.0005010277382098138,0.05692624673247337,0.00026964012067765
3285,150732.11+345623.4_684643_0.001,684643,684643,0.3479999899864197,0.001,87.0,7.8829,45.16299819946289,42.16299819946289,42 < L < 43,150732.11+345623.4,1385,53108,418,1385-53108-418,0.35730000000000006,0.00016210450849030167,2.4939614377217367e-05,0.000503970542922616,3.394239683984779e-05,0.000548764830455184,3.861450022668578e-05,0.0007819670718163252,7.357980939559639e-05,nan,nan,nan,nan,0.000936378026381135,0.0008263528579846025,0.0013383751502260566,3.306311191408895e-05,0.0019302060827612877,4.26112710556481e-05
3286,150733.59+034015.3_722181_0.0003,722181,722181,0.7495999932289124,0.0003,1.0,11.0592,46.29999923706055,42.77712049178021,42 < L < 43,150733.59+034015.3,589,52055,22,589-52055-22,0.7480000000000001,0.00014161296712700278,2.4843495339155197e-05,0.00356306997127831,6.718795339111239e-05,0.011898159980773926,9.671803854871541e-05,0.0241068284958601,7.924217061372474e-05,0.04200049117207527,0.00016586687706876546,0.06171713396906853,0.0006539385649375618,nan,nan,0.09345663338899612,0.00039971337537281215,0.058547329157590866,0.0003632797743193805
3287,150733.59+034015.3_868701_0.0003,868701,868701,0.7389000058174133,0.0003,1.0,9.75202,46.29999923706055,42.77712049178021,42 < L < 43,150733.59+034015.3,589,52055,22,589-52055-22,0.7480000000000001,0.0011854383628815413,3.0936735129216686e-05,0.002493930282071233,5.909618630539626e-05,0.004639581777155399,6.868420314276591e-05,0.006346161477267742,7.497009937651455e-05,0.007884961552917957,0.00011813006858574226,0.00853482261300087,0.0007371081737801433,nan,nan,0.011020537465810776,8.135754615068436e-05,0.007621016353368759,8.504804281983525e-05
3288,150737.49+230432.6_355786_0.001,355786,355786,0.4666000008583069,0.001,9.0,7.95248,45.327999114990234,42.327999114990234,42 < L < 43,150737.49+230432.6,2155,53820,300,2155-53820-300,0.46340000000000003,0.00010196927178185433,4.1888662963174284e-05,0.00032790383556857705,4.325840200181119e-05,0.00035465549444779754,5.847751526744105e-05,0.00048445159336552024,7.611535693285987e-05,0.0007964211981743574,0.00017591168580111116,0.00029485864797607064,0.0006394283846020699,0.00016174971824511886,0.0009225874673575163,0.0005927766906097531,5.581195364356972e-05,0.0009358783718198538,5.571742804022506e-05
3289,150742.19+132900.0_493316_0.0001,493316,493316,3.8399999141693115,0.0001,48.0,9.30709,46.64799880981445,42.64799880981445,42 < L < 43,150742.19+132900.0,2751,54243,637,2751-54243-637,3.8437000000000006,5.189565399632556e-07,1.2357124887785176e-06,0.0003707626892719418,3.325635407236405e-05,0.0003888987412210554,4.5918324758531526e-05,0.0005102146533317864,7.006706437096e-05,0.0004718927666544914,0.00011820051440736279,nan,nan,nan,nan,0.0005786063265986741,5.5185450037242845e-05,0.0005652316031046212,4.9322676204610616e-05
3290,150742.19+132900.0_564576_0.0001,564576,564576,3.8399999141693115,0.0001,9.0,10.1331,46.64799880981445,42.64799880981445,42 < L < 43,150742.19+132900.0,2751,54243,637,2751-54243-637,3.8437000000000006,1.6917368839131086e-07,1.0312196536688134e-06,0.0010730033973231912,4.50275547336787e-05,0.0013895519077777863,4.589860691339709e-05,0.0015938919968903065,7.815484423190355e-05,0.0015707974089309573,9.635449532652274e-05,nan,nan,nan,nan,0.0028205635026097298,7.5545598519966e-05,0.0028622092213481665,5.152412268216722e-05
